250,200,0,1,0,2,0,1,0,3,0,0,0,4
250,500,0,1,0,3,0,0,0,4,0,1,0,3
251,200,3,1,6,3,4,1,1,3,5,1,1,4
251,500,3,1,6,3,4,1,1,3,5,1,1,3
252,200,1,0,0,0,6,0,4,0,6,0,4,0
252,500,1,0,0,0,5,0,4,0,5,0,4,0
253,200,2,2,3,1,4,1,2,3,4,0,2,4
253,500,2,2,4,2,6,0,0,4,6,0,0,3
254,200,4,0,5,0,8,0,3,0,8,0,2,0
254,500,4,0,5,0,8,0,3,0,7,0,2,0
255,200,14,2,7,4,4,0,4,2,4,1,4,2
255,500,14,2,7,4,5,0,3,2,6,1,1,2
256,200,2,0,2,0,2,0,0,0,2,0,0,0
256,500,2,0,2,0,2,0,0,0,2,0,0,0
257,200,1,4,1,6,1,0,1,6,1,1,0,5
257,500,1,4,1,6,2,1,0,5,2,1,0,5
258,200,3,2,0,1,2,2,1,3,2,2,1,3
258,500,3,2,0,1,3,1,0,4,3,1,0,4
259,200,3,0,5,2,3,1,2,2,3,1,2,2
259,500,3,0,4,2,3,1,1,2,3,1,1,2
260,200,0,9,0,11,1,2,1,8,1,2,1,8
260,500,0,9,0,11,1,2,1,8,1,2,1,6
261,200,1,1,0,0,1,2,0,3,1,2,0,3
261,500,1,1,0,0,1,2,0,3,1,2,1,3
262,200,1,3,0,13,1,1,0,6,1,1,0,6
262,500,0,3,0,13,1,0,1,7,1,0,1,7
263,200,2,0,3,4,0,0,1,4,1,1,1,4
263,500,2,0,3,4,0,0,1,4,1,1,1,4
264,200,9,5,15,7,11,1,4,4,10,1,2,4
264,500,9,6,17,7,8,1,5,3,9,1,2,3
265,200,1,2,1,2,2,4,2,4,2,2,2,6
265,500,1,2,1,2,2,3,2,5,2,2,2,6
266,200,4,3,3,2,4,0,3,1,4,0,3,1
266,500,4,3,3,2,5,0,2,1,5,0,2,1
267,200,0,0,0,1,0,0,0,1,0,0,0,1
267,500,0,0,0,1,0,0,0,1,0,0,0,1
268,200,1,1,3,3,3,1,5,3,5,0,3,4
268,500,1,1,3,3,3,0,5,4,5,0,3,3
269,200,3,2,4,4,3,2,4,2,3,2,4,2
269,500,3,2,4,4,5,2,2,2,4,1,2,2
270,200,2,2,2,3,4,1,2,4,4,1,4,3
270,500,2,2,2,3,4,1,2,4,5,1,3,4
271,200,3,0,4,1,3,0,2,1,3,0,1,1
271,500,3,0,4,1,4,0,1,1,3,0,1,1
272,200,1,3,3,3,3,3,1,3,3,2,0,4
272,500,1,3,3,3,4,1,0,5,4,1,0,4
273,200,0,1,0,1,0,1,0,1,0,1,0,2
273,500,0,0,0,1,0,1,0,2,0,1,0,2
274,200,0,2,1,0,2,1,3,3,3,1,3,3
274,500,0,2,1,0,3,1,2,3,3,1,2,3
275,200,0,1,1,4,1,0,0,5,1,0,0,5
275,500,0,1,1,4,1,0,0,5,1,0,0,5
276,200,0,2,1,6,1,1,0,7,1,1,0,7
276,500,0,3,1,7,1,0,0,8,1,0,0,8
277,200,4,0,2,0,5,1,3,1,5,1,3,1
277,500,4,0,2,0,5,1,3,1,5,1,4,1
278,200,2,1,1,1,4,1,1,2,4,1,1,2
278,500,2,1,1,1,4,0,1,2,3,0,1,2
279,200,0,2,1,2,3,3,4,5,4,3,3,5
279,500,1,2,1,2,5,4,3,4,5,3,3,5
280,200,2,4,1,3,3,1,0,2,3,1,0,2
280,500,2,4,1,3,3,0,0,3,3,0,0,3
281,200,3,1,6,1,4,0,2,2,4,0,1,2
281,500,3,1,6,1,4,1,2,1,4,0,1,2
282,200,2,1,1,0,3,1,0,0,3,1,0,1
282,500,2,1,1,0,3,1,0,0,3,1,1,1
283,200,2,1,0,1,2,0,0,2,2,1,0,2
283,500,2,1,0,1,2,0,0,2,2,0,0,2
284,200,5,7,7,14,4,4,3,6,4,1,0,6
284,500,5,7,7,14,5,4,2,6,4,4,3,5
285,200,1,2,0,3,3,2,2,3,3,1,2,3
285,500,1,1,0,3,3,2,2,3,3,1,2,3
286,200,0,0,0,1,0,0,0,1,0,0,0,1
286,500,0,0,0,1,0,0,0,1,0,0,0,1
287,200,0,0,0,0,0,0,0,0,0,0,0,0
287,500,0,0,0,0,0,0,0,0,0,0,0,0
288,200,1,0,1,3,2,0,2,3,2,0,2,3
288,500,1,0,1,3,2,0,2,3,2,0,2,3
289,200,1,4,1,3,1,2,1,4,1,2,1,5
289,500,1,4,1,3,2,2,0,4,2,2,0,5
290,200,0,2,0,2,0,0,0,2,0,0,0,2
290,500,0,2,0,2,0,0,0,2,0,0,0,2
291,200,0,1,0,3,0,1,0,3,0,3,0,2
291,500,0,1,0,3,0,0,0,4,0,0,0,4
292,200,0,0,0,2,1,1,1,3,1,1,1,3
292,500,0,0,0,2,1,1,1,3,1,1,1,3
293,200,0,3,0,6,0,0,0,4,0,0,0,4
293,500,0,3,0,6,0,0,0,4,0,0,0,4
294,200,1,0,1,3,3,1,1,4,3,2,1,4
294,500,1,0,0,3,3,1,1,4,3,1,1,4
295,200,6,1,3,1,4,1,1,1,4,1,2,1
295,500,6,1,3,1,4,0,1,2,4,0,1,2
296,200,2,1,1,3,2,1,1,3,2,1,2,4
296,500,2,1,1,3,3,1,0,3,3,1,0,4
297,200,0,0,1,3,0,1,1,4,1,1,1,4
297,500,0,0,0,2,1,2,1,4,1,2,1,4
298,200,3,3,3,8,1,1,1,5,1,0,0,5
298,500,3,3,3,8,1,1,1,5,1,1,0,5
299,200,1,2,1,0,2,2,0,0,2,2,0,0
299,500,1,2,1,0,2,2,0,0,2,2,1,1
